reaction,acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits
rxn_20_10,20,10,41.65114407,136.3208653,False,False,2.134562334126135,CCCCCCc1ccc(N)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_11,20,11,41.65114407,35.64759075,False,True,1.55203018329482,CSc1ccccc1N,ClC(=O)c1occc1,TRAIN
rxn_20_12,20,12,41.65114407,47.9470031,False,True,1.6807614670268516,Nc1ccccc1c2ccccc2,ClC(=O)c1occc1,TRAIN
rxn_20_13,20,13,41.65114407,142.2925127,False,False,2.1531820485127917,CC(C)(C)c1ccc(N)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_14,20,14,41.65114407,45.31151875,False,True,1.656208619091353,CC(C)NC(C)C,ClC(=O)c1occc1,TRAIN
rxn_20_15,20,15,41.65114407,46.0541477,False,True,1.6632687494537217,Nc1ccc(Br)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_16,20,16,41.65114407,0.0,True,False,-inf,CC1CCCCN1,ClC(=O)c1occc1,TRAIN
rxn_20_17,20,17,41.65114407,51.24434499,False,True,1.7096459463103422,Nc1cccc2cccnc12,ClC(=O)c1occc1,TRAIN
rxn_20_18,20,18,41.65114407,37.07463932,False,True,1.5690769346944677,CC(=O)c1cccc(N)c1,ClC(=O)c1occc1,TRAIN
rxn_20_19,20,19,41.65114407,0.0,True,False,-inf,C1COCCN1,ClC(=O)c1occc1,TRAIN
rxn_20_20,20,20,41.65114407,43.2969733,False,True,1.6364575378071295,COc1ccc(cc1N)C(F)(F)F,ClC(=O)c1occc1,TRAIN
rxn_20_21,20,21,41.65114407,72.1900792,False,False,1.858477518279667,COCCOc1ccccc1N,ClC(=O)c1occc1,TRAIN
rxn_20_22,20,22,41.65114407,10240.0,False,False,4.010299956639812,CCC(N)CC,ClC(=O)c1occc1,TRAIN
rxn_20_23,20,23,41.65114407,37.79400795,False,True,1.5774229500877197,CC1CCCC(C)N1,ClC(=O)c1occc1,TRAIN
rxn_20_24,20,24,41.65114407,22.84089293,False,True,1.3587130779885,Nc1ccc(C=C)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_25,20,25,41.65114407,190.3591852,False,False,2.279573837207298,Cc1ccc(N)cc1,ClC(=O)c1occc1,TRAIN
rxn_20_26,20,26,41.65114407,58.53856826,False,True,1.767442096225798,Cc1cccc(N)c1,ClC(=O)c1occc1,TRAIN
rxn_20_27,20,27,41.65114407,39.40632297,False,True,1.5955659124514692,CC(C)NC1CCCCC1,ClC(=O)c1occc1,TRAIN
rxn_20_28,20,28,41.65114407,60.67793408,False,True,1.783030785810642,COc1ccccc1N,ClC(=O)c1occc1,TRAIN
rxn_20_29,20,29,41.65114407,36.92638984,False,True,1.5673368503207075,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1occc1,TRAIN
rxn_20_30,20,30,41.65114407,38.90367565,False,True,1.5899906357498594,Cc1cccc(C)c1N,ClC(=O)c1occc1,TRAIN
rxn_20_31,20,31,41.65114407,62.7081913,False,False,1.7973242745473548,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1occc1,TRAIN
rxn_20_32,20,32,41.65114407,38.52732812,False,True,1.5857688916245816,N#CCCNc1ccccc1,ClC(=O)c1occc1,TRAIN
rxn_20_33,20,33,41.65114407,37.53111672,False,True,1.5743914868249798,Nc1ccccc1F,ClC(=O)c1occc1,TRAIN
rxn_20_35,20,35,41.65114407,38.22389385,False,True,1.5823349263461735,COc1cccc(N)c1,ClC(=O)c1occc1,TRAIN
rxn_20_36,20,36,41.65114407,41.78584015,False,True,1.6210291385563425,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1occc1,TRAIN
rxn_20_37,20,37,41.65114407,20.00887887,False,True,1.3012227550923254,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1occc1,TEST1
rxn_21_01,21,1,30.64611348,12.8879169,False,True,1.1101827271327789,CC(N)(C)C,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_03,21,3,30.64611348,1515.789474,False,False,3.18063888689688,Nc1ccc(F)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_04,21,4,30.64611348,0.0,True,False,-inf,COc1ccc(N)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_05,21,5,30.64611348,768.0,False,False,2.885361220031512,Nc1ccccc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_06,21,6,30.64611348,195.0695137,False,False,2.2901894012939836,Nc1c(C)cc(C)cc1C,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_07,21,7,30.64611348,2108.235294,False,False,3.3239190795875784,CCCCCCCc1ccc(N)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_08,21,8,30.64611348,35.7981521,False,True,1.5538606089487315,CC(C)c1cccc(C(C)C)c1N,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_09,21,9,30.64611348,57.77839021,False,False,1.761765437600715,C1CCC(CC1)NC2CCCCC2,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_10,21,10,30.64611348,2074.482759,False,False,3.3169098297640387,CCCCCCc1ccc(N)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_11,21,11,30.64611348,103.7613997,False,False,2.016035821575313,CSc1ccccc1N,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_12,21,12,30.64611348,130.4666259,False,False,2.115499430899143,Nc1ccccc1c2ccccc2,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_13,21,13,30.64611348,0.0,True,False,-inf,CC(C)(C)c1ccc(N)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_14,21,14,30.64611348,55.9416374,False,False,1.7477351739299933,CC(C)NC(C)C,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_15,21,15,30.64611348,106.8502582,False,False,2.0287755759591404,Nc1ccc(Br)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_16,21,16,30.64611348,3840.0,False,False,3.584331224367531,CC1CCCCN1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_17,21,17,30.64611348,402.4440702,False,False,2.604705532675834,Nc1cccc2cccnc12,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_18,21,18,30.64611348,93.4939759,False,False,1.9707836288653249,CC(=O)c1cccc(N)c1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_19,21,19,30.64611348,0.0,True,False,-inf,C1COCCN1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_20,21,20,30.64611348,50.13890184,False,False,1.700174817654685,COc1ccc(cc1N)C(F)(F)F,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_21,21,21,30.64611348,597.992278,False,False,2.7766955758886747,COCCOc1ccccc1N,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_22,21,22,30.64611348,0.0,True,False,-inf,CCC(N)CC,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_23,21,23,30.64611348,37.07808564,False,True,1.5691173032112216,CC1CCCC(C)N1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_24,21,24,30.64611348,180.56902,False,False,2.2566432410097996,Nc1ccc(C=C)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_25,21,25,30.64611348,1462.857143,False,False,3.1652019166679666,Cc1ccc(N)cc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_26,21,26,30.64611348,409.6,False,False,2.612359947967774,Cc1cccc(N)c1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_27,21,27,30.64611348,79.1665255,False,False,1.8985415848248985,CC(C)NC1CCCCC1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_28,21,28,30.64611348,845.9130435,False,False,2.9273257215862087,COc1ccccc1N,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_29,21,29,30.64611348,64.33929475,False,False,1.8084762961080396,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_30,21,30,30.64611348,23.79538996,False,True,1.376492826432042,Cc1cccc(C)c1N,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_31,21,31,30.64611348,28.91811009,False,True,1.4611699067309234,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_32,21,32,30.64611348,58.9514867,False,False,1.770494762059855,N#CCCNc1ccccc1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_33,21,33,30.64611348,27.17146222,False,True,1.434113010408689,Nc1ccccc1F,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_35,21,35,30.64611348,180.2782658,False,False,2.2559433716914126,COc1cccc(N)c1,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_36,21,36,30.64611348,32.55625563,False,True,1.5126344498799469,Nc1ccc(cc1)C(=O)c2ccccc2,CCC(C(Cl)=O)c1ccccc1,TRAIN
rxn_21_37,21,37,30.64611348,1004.198895,False,False,3.0018197391497936,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CCC(C(Cl)=O)c1ccccc1,TEST1
rxn_22_01,22,1,1.092647029,3.333333333,False,False,0.5228787452369081,CC(N)(C)C,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_03,22,3,1.092647029,14.04956734,False,False,1.1476629502379845,Nc1ccc(F)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_04,22,4,1.092647029,151.8375433,False,False,2.1813791683453023,COc1ccc(N)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_05,22,5,1.092647029,12.82525366,False,False,1.1080659634172931,Nc1ccccc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_06,22,6,1.092647029,2.826367569,False,False,0.45122864116711286,Nc1c(C)cc(C)cc1C,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_07,22,7,1.092647029,46.06463878,False,False,1.6633676699529383,CCCCCCCc1ccc(N)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_08,22,8,1.092647029,0.826367272,False,True,-0.08282689123584899,CC(C)c1cccc(C(C)C)c1N,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_09,22,9,1.092647029,4.437939232,False,False,0.6471813512110501,C1CCC(CC1)NC2CCCCC2,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_10,22,10,1.092647029,43.81543555,False,False,1.6416271331813803,CCCCCCc1ccc(N)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_11,22,11,1.092647029,2.985900112,False,False,0.4750752750792898,CSc1ccccc1N,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_12,22,12,1.092647029,5.418039474,False,False,0.733842164831134,Nc1ccccc1c2ccccc2,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_13,22,13,1.092647029,41.60537614,False,False,1.619149452671916,CC(C)(C)c1ccc(N)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_14,22,14,1.092647029,4.045239887,False,False,0.6069442808336508,CC(C)NC(C)C,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_15,22,15,1.092647029,3.157241044,False,False,0.499307739979917,Nc1ccc(Br)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_16,22,16,1.092647029,158.9060658,False,False,2.201140475515676,CC1CCCCN1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_17,22,17,1.092647029,20.86793338,False,False,1.3194794415856752,Nc1cccc2cccnc12,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_18,22,18,1.092647029,3.09606475,False,False,0.49081003478658153,CC(=O)c1cccc(N)c1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_19,22,19,1.092647029,0.0,True,False,-inf,C1COCCN1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_20,22,20,1.092647029,1.443811457,False,True,0.15951048372481957,COc1ccc(cc1N)C(F)(F)F,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_21,22,21,1.092647029,50.37772264,False,False,1.7022385310216377,COCCOc1ccccc1N,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_22,22,22,1.092647029,1706.666667,False,False,3.2321487063409915,CCC(N)CC,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_23,22,23,1.092647029,3.388235294,False,False,0.5299735620298585,CC1CCCC(C)N1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_24,22,24,1.092647029,6.528477841,False,False,0.8148119343663113,Nc1ccc(C=C)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_25,22,25,1.092647029,43.08084023,False,False,1.6342841649995283,Cc1ccc(N)cc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_26,22,26,1.092647029,17.21682848,False,False,1.2359531528963366,Cc1cccc(N)c1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_27,22,27,1.092647029,3.451163697,False,False,0.5379655594125324,CC(C)NC1CCCCC1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_28,22,28,1.092647029,27.89148536,False,False,1.4454716432181611,COc1ccccc1N,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_29,22,29,1.092647029,1.231900712,False,True,0.0905757062308727,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_30,22,30,1.092647029,0.683502953,False,True,-0.16525960477013893,Cc1cccc(C)c1N,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_31,22,31,1.092647029,1.343518855,False,True,0.12824376571894255,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_32,22,32,1.092647029,1.713839824,False,False,0.2339702301872099,N#CCCNc1ccccc1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_33,22,33,1.092647029,0.949134052,False,True,-0.02267244517813457,Nc1ccccc1F,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_35,22,35,1.092647029,10.52808842,False,False,1.0223495237011908,COc1cccc(N)c1,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_36,22,36,1.092647029,0.362811791,False,True,-0.4403186072706373,Nc1ccc(cc1)C(=O)c2ccccc2,CCCCC(CC)C(Cl)=O,TRAIN
rxn_22_37,22,37,1.092647029,196.1967213,False,False,2.2926917454842175,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CCCCC(CC)C(Cl)=O,TEST1
rxn_22_54,22,54,1.092647029,0.0,True,False,-inf,CNCCC(OC1=CC=C(C(F)(F)F)C=C1)C2=CC=CC=C2,CCCCC(CC)C(Cl)=O,TEST1
rxn_22_55,22,55,1.092647029,0.0,True,False,-inf,FC(C=C1)=CC=C1[C@H]2[C@H](COC3=CC4=C(OCO4)C=C3)CNCC2,CCCCC(CC)C(Cl)=O,TEST1
rxn_22_56,22,56,1.092647029,3.7,False,False,0.568201724066995,C[C@@H](NCCCC1=CC(C(F)(F)F)=CC=C1)C2=CC=CC3=CC=CC=C32,CCCCC(CC)C(Cl)=O,TEST1
rxn_23_01,23,1,4.386060145,3.89142054,False,True,0.5901081668953244,CC(N)(C)C,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_03,23,3,4.386060145,21.38323587,False,False,1.330073426511114,Nc1ccc(F)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_04,23,4,4.386060145,303.3496946,False,False,2.4819435620504593,COc1ccc(N)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_05,23,5,4.386060145,17.46124935,False,False,1.2420753141919754,Nc1ccccc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_06,23,6,4.386060145,18.56531588,False,False,1.2687023429386317,Nc1c(C)cc(C)cc1C,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_07,23,7,4.386060145,57.21354934,False,False,1.7574988907994367,CCCCCCCc1ccc(N)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_08,23,8,4.386060145,5.746760216,False,True,0.759423076541984,CC(C)c1cccc(C(C)C)c1N,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_09,23,9,4.386060145,19.44901423,False,False,1.2888975940771148,C1CCC(CC1)NC2CCCCC2,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_10,23,10,4.386060145,48.65156554,False,False,1.6870968198241831,CCCCCCc1ccc(N)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_11,23,11,4.386060145,4.866893409,False,True,0.6872518347600378,CSc1ccccc1N,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_12,23,12,4.386060145,4.711274275,False,True,0.6731383881804288,Nc1ccccc1c2ccccc2,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_13,23,13,4.386060145,37.35422631,False,False,1.5723397456232904,CC(C)(C)c1ccc(N)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_14,23,14,4.386060145,8.262884094,False,False,0.9171316608177699,CC(C)NC(C)C,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_15,23,15,4.386060145,3.951387119,False,True,0.5967495797724865,Nc1ccc(Br)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_16,23,16,4.386060145,1173.333333,False,False,3.0694214086350895,CC1CCCCN1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_17,23,17,4.386060145,7.140070713,False,False,0.8537025129125366,Nc1cccc2cccnc12,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_18,23,18,4.386060145,4.805056318,False,True,0.6816984822133668,CC(=O)c1cccc(N)c1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_19,23,19,4.386060145,0.0,True,False,-inf,C1COCCN1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_20,23,20,4.386060145,4.546492164,False,True,0.6576764469058741,COc1ccc(cc1N)C(F)(F)F,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_21,23,21,4.386060145,30.04366812,False,False,1.4777529558627986,COCCOc1ccccc1N,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_22,23,22,4.386060145,1845.581395,False,False,3.266133203484449,CCC(N)CC,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_23,23,23,4.386060145,6.443825441,False,True,0.8091437671541825,CC1CCCC(C)N1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_24,23,24,4.386060145,5.87105818,False,True,0.7687163840955588,Nc1ccc(C=C)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_25,23,25,4.386060145,64.04566536,False,False,1.8064897418256516,Cc1ccc(N)cc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_26,23,26,4.386060145,29.29363885,False,False,1.4667733230068671,Cc1cccc(N)c1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_27,23,27,4.386060145,5.542417285,False,True,0.7436992204268281,CC(C)NC1CCCCC1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_28,23,28,4.386060145,32.98169031,False,False,1.5182729094496246,COc1ccccc1N,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_29,23,29,4.386060145,3.608853251,False,True,0.5573692224372574,NC(c1ccccc1)(c2ccccc2)c3ccccc3,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_30,23,30,4.386060145,3.818198379,False,True,0.5818584889258636,Cc1cccc(C)c1N,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_31,23,31,4.386060145,8.734814292,False,False,0.9412536760256474,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_32,23,32,4.386060145,3.49503106,False,True,0.5434510396315341,N#CCCNc1ccccc1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_33,23,33,4.386060145,3.771582082,False,True,0.5765235638275839,Nc1ccccc1F,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_35,23,35,4.386060145,14.94668359,False,False,1.1745448409320502,COc1cccc(N)c1,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_36,23,36,4.386060145,5.501174881,False,True,0.7404554512842622,Nc1ccc(cc1)C(=O)c2ccccc2,Cc1ccccc1C(Cl)=O,TRAIN
rxn_23_37,23,37,4.386060145,31.08904336,False,False,1.4926073585866075,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,Cc1ccccc1C(Cl)=O,TEST1
rxn_24_01,24,1,4.530247496,4.384448899,False,True,0.6419150127158548,CC(N)(C)C,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_03,24,3,4.530247496,12.54556673,False,False,1.0984902847939049,Nc1ccc(F)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_04,24,4,4.530247496,244.7136382,False,False,2.3886581738060273,COc1ccc(N)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_05,24,5,4.530247496,10.57878005,False,False,1.0244355875383513,Nc1ccccc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_06,24,6,4.530247496,11.04059754,False,False,1.0429925789458998,Nc1c(C)cc(C)cc1C,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_07,24,7,4.530247496,42.3268803,False,False,1.6266162600066298,CCCCCCCc1ccc(N)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_08,24,8,4.530247496,5.082217231,False,True,0.7060532243129963,CC(C)c1cccc(C(C)C)c1N,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_09,24,9,4.530247496,10.99460676,False,False,1.0411797007258066,C1CCC(CC1)NC2CCCCC2,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_10,24,10,4.530247496,39.60569551,False,False,1.5977576442765933,CCCCCCc1ccc(N)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_11,24,11,4.530247496,5.999203444,False,True,0.7780935899101881,CSc1ccccc1N,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_12,24,12,4.530247496,4.267264183,False,True,0.6301495305245376,Nc1ccccc1c2ccccc2,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_13,24,13,4.530247496,32.48320025,False,False,1.5116588094376506,CC(C)(C)c1ccc(N)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_14,24,14,4.530247496,8.934369052,False,False,0.9510638879093595,CC(C)NC(C)C,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_15,24,15,4.530247496,4.197493847,False,True,0.6229900681892631,Nc1ccc(Br)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_16,24,16,4.530247496,2048.0,False,False,3.3113299523037933,CC1CCCCN1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_17,24,17,4.530247496,6.081128748,False,True,0.7839841982743795,Nc1cccc2cccnc12,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_18,24,18,4.530247496,4.950740885,False,True,0.6946701965476993,CC(=O)c1cccc(N)c1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_19,24,19,4.530247496,0.0,True,False,-inf,C1COCCN1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_20,24,20,4.530247496,4.550492157,False,True,0.658058370175874,COc1ccc(cc1N)C(F)(F)F,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_21,24,21,4.530247496,18.05529538,False,False,1.2566045977672613,COCCOc1ccccc1N,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_22,24,22,4.530247496,5120.0,False,False,3.709269960975831,CCC(N)CC,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_23,24,23,4.530247496,19.36491411,False,False,1.2870155750821959,CC1CCCC(C)N1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_24,24,24,4.530247496,6.118131551,False,True,0.7866188108734334,Nc1ccc(C=C)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_25,24,25,4.530247496,40.67146283,False,False,1.6092897929497543,Cc1ccc(N)cc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_26,24,26,4.530247496,20.65682522,False,False,1.3150635749094495,Cc1cccc(N)c1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_27,24,27,4.530247496,12.24605374,False,False,1.087996160941152,CC(C)NC1CCCCC1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_28,24,28,4.530247496,16.9089995,False,False,1.228117911294735,COc1ccccc1N,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_29,24,29,4.530247496,8.803827751,False,False,0.9446715368888052,NC(c1ccccc1)(c2ccccc2)c3ccccc3,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_30,24,30,4.530247496,10.73382397,False,False,1.0307544687706076,Cc1cccc(C)c1N,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_31,24,31,4.530247496,8.966812774,False,False,0.9526381018357194,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_32,24,32,4.530247496,7.400988217,False,False,0.8692897127763551,N#CCCNc1ccccc1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_33,24,33,4.530247496,6.6803778,False,True,0.8248010241245892,Nc1ccccc1F,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_35,24,35,4.530247496,9.436333283,False,False,0.9748032713839356,COc1cccc(N)c1,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_36,24,36,4.530247496,8.172139907,False,False,0.9123357931437145,Nc1ccc(cc1)C(=O)c2ccccc2,CCc1ccc(cc1)C(Cl)=O,TRAIN
rxn_24_37,24,37,4.530247496,16.51,False,False,1.2177470732627937,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,CCc1ccc(cc1)C(Cl)=O,TEST1
rxn_25_01,25,1,368.6251809,213.3333333,False,True,2.3290587191963663,CC(N)(C)C,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_03,25,3,368.6251809,533.6807818,False,True,2.727281563851949,Nc1ccc(F)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_04,25,4,368.6251809,5120.0,False,False,3.709269960975831,COc1ccc(N)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_05,25,5,368.6251809,600.4938272,False,False,2.7785085474146007,Nc1ccccc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_06,25,6,368.6251809,494.9048414,False,True,2.6945217023119046,Nc1c(C)cc(C)cc1C,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_07,25,7,368.6251809,1396.363636,False,False,3.1449985304241705,CCCCCCCc1ccc(N)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_08,25,8,368.6251809,376.2424242,False,True,2.575467763987256,CC(C)c1cccc(C(C)C)c1N,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_09,25,9,368.6251809,402.5441696,False,True,2.604813540756292,C1CCC(CC1)NC2CCCCC2,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_10,25,10,368.6251809,1255.672515,False,False,3.0988763882282138,CCCCCCc1ccc(N)cc1,CCCCCCCCCCCC(Cl)=O,TRAIN
rxn_25_11,25,11,368.6251809,337.8281398,False,True,2.5286958218213367,CSc1ccccc1N,CCCCCCCCCCCC(Cl)=O,TRAIN
