acyl_chlorides,amines,Controls,HTE_rate,Fast_unmeasurable,Slow_unreliable,HTE_lnk,amine_smiles,acid_smiles,test splits,is_biased,bias,corrected_HTE_rate_all,corrected_HTE_rate,predicted_bias,correction_applied,classified_rate,reaction,Name,NMR_rate,residual_bias
2,24,7.01754386,14.00695001,False,False,1.1463435786811749,Nc1ccc(C=C)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,13.854407429829374,14.00695001,0.15254258017062666,False,0,,,,0.15254258017062666
2,25,7.01754386,64.0,False,False,1.806179973983887,Cc1ccc(N)cc1,ClC(=O)c1ccccc1,TRAIN,False,0.0,63.99834624436334,64.0,0.0016537556366597323,False,0,,,,0.0016537556366597323
2,26,7.01754386,25.37421401,False,False,1.4043925984520431,Cc1cccc(N)c1,ClC(=O)c1ccccc1,TRAIN,False,0.0,25.37256025436334,25.37421401,0.0016537556366597323,False,0,,,,0.0016537556366597323
2,27,7.01754386,13.09606031,False,False,1.117140666422203,CC(C)NC1CCCCC1,ClC(=O)c1ccccc1,TRAIN,False,0.0,12.730054895762446,13.09606031,0.3660054142375531,False,0,,,,0.3660054142375531
2,28,7.01754386,24.40608513,False,False,1.387498121785386,COc1ccccc1N,ClC(=O)c1ccccc1,TRAIN,False,0.0,24.394552750812913,24.40608513,0.011532379187086503,False,0,,,,0.011532379187086503
2,29,7.01754386,8.936615528,False,True,0.9511730740743746,NC(c1ccccc1)(c2ccccc2)c3ccccc3,ClC(=O)c1ccccc1,TRAIN,True,1.5897002619999991,7.455902379139914,7.455902379139914,1.4807131488600864,True,0,,,,-0.10898711313991272
2,30,7.01754386,8.084679817,False,True,0.9076628249271964,Cc1cccc(C)c1N,ClC(=O)c1ccccc1,TRAIN,True,2.4416359730000003,5.2942559997347995,5.2942559997347995,2.7904238172651996,True,0,,,,0.34878784426519926
2,31,7.01754386,8.102404365,False,True,0.9086139136323076,CC1CN(C(OC(C)(C)C)=O)CC(C)N1,ClC(=O)c1ccccc1,TRAIN,True,2.423911425,6.346090860613507,6.346090860613507,1.7563135043864928,True,0,,,,-0.6675979206135072
2,32,7.01754386,7.165362271,False,True,0.8552381526285389,N#CCCNc1ccccc1,ClC(=O)c1ccccc1,TRAIN,True,3.3609535189999997,4.377267880653841,4.377267880653841,2.788094390346159,True,0,,,,-0.5728591286538407
2,33,7.01754386,7.804959436,False,True,0.8923706502854135,Nc1ccccc1F,ClC(=O)c1ccccc1,TRAIN,True,2.721356354,5.524632748340336,5.524632748340336,2.2803266876596644,True,0,,,,-0.4410296663403357
2,35,7.01754386,11.37995576,False,False,1.0561405737264316,COc1cccc(N)c1,ClC(=O)c1ccccc1,TRAIN,False,0.0,11.243717169758295,11.37995576,0.1362385902417054,False,0,,,,0.1362385902417054
2,36,7.01754386,8.09801201,False,True,0.9083784165263512,Nc1ccc(cc1)C(=O)c2ccccc2,ClC(=O)c1ccccc1,TRAIN,True,2.4283037800000002,5.916228181499832,5.916228181499832,2.1817838285001674,True,0,,,,-0.24651995149983286
2,37,7.01754386,28.93238689,False,False,1.4613842639416232,FC1=CC=C(OC2=CC=C(N)C=C2)C=C1,ClC(=O)c1ccccc1,TEST1,False,0.0,28.891474788983416,28.93238689,0.04091210101658322,False,0,rxn_02_37,Amine 37 + Acid chloride 2,12.5752,0.04091210101658322
3,1,3.638349599,2.005994566,False,True,0.3023297522340448,CC(N)(C)C,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,True,3.4515298325000003,0.0,0.0,3.6779510957843304,True,0,,,,0.2264212632843301
3,3,3.638349599,7.999517679,False,False,0.9030638025340028,Nc1ccc(F)cc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,7.7518169009703,7.999517679,0.24770077802970056,False,0,rxn_03_03,Amine 3 + Acid Chloride 3,8.2244,0.24770077802970056
3,4,3.638349599,89.4115639,False,False,1.951393691202855,COc1ccc(N)cc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,89.40295994214685,89.4115639,0.008603957853156784,False,0,,,,0.008603957853156784
3,5,3.638349599,8.106494264,False,False,0.9088330797392212,Nc1ccccc1,CC(C)(C)c1ccc(cc1)C(Cl)=O,TRAIN,False,0.0,7.553843516577028,8.106494264,0.5526507474229726,False,0,,,,0.5526507474229726
