acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
29,13,1.5812009221432612,1.4247910184896386,2.453611672460455e-09,1.424791014014877,1.4247910233482557,TEST
29,16,3.740678425227455,2.527936109202128,5.241097279238391e-09,2.527936099781307,2.527936120304102,TEST
29,32,0.3912405888342954,0.5023643422065986,4.471030388515319e-09,0.5023643341193558,0.5023643517852585,TEST
30,18,2.2142191119884456,2.0488491071678414,5.660072114710449e-09,2.048849094617728,2.048849117268152,TEST
30,37,2.8471385816648294,2.7633891613962436,3.708749932322794e-09,2.763389153564941,2.7633891683834673,TEST
31,8,0.1780094732179412,0.7955490717138083,4.641420549369761e-09,0.7955490612910644,0.795549080121223,TEST
31,15,0.9868155898397892,1.221495033456305,3.5378529955149815e-09,1.2214950263415085,1.2214950401627185,TEST
31,17,2.0103712611764526,1.424331179426059,4.986551745177487e-09,1.4243311704018828,1.4243311895093946,TEST
31,19,3.885361220031512,1.8093436617812806,9.97368821291761e-09,1.8093436445114757,1.8093436820780804,TEST
31,20,0.8476431001273326,0.9032120451815542,2.7275256435356078e-09,0.9032120402964697,0.9032120510052976,TEST
31,28,1.9630455898230348,1.7721430272701733,2.8951544645095226e-09,1.7721430206819768,1.7721430325141772,TEST
31,31,0.8391644082896068,0.9269144196746528,3.818487961954704e-09,0.9269144113598949,0.926914426567263,TEST
31,33,0.0634328711791477,1.089144481134366,3.6000967625717827e-09,1.08914447367645,1.0891444876449277,TEST
33,37,1.4926067528741174,1.8273856558709771,5.937507985567423e-09,1.827385642997441,1.8273856664574661,TEST
33,39,3.199964022950016,2.559195273342545,3.845735548417148e-09,2.559195265808492,2.5591952810003273,TEST
33,40,1.022753674467964,1.9602761899238241,8.306531630864166e-09,1.9602761719721231,1.960276204808221,TEST
34,38,3.584331224367531,3.1446962635290427,7.789040348322367e-09,3.144696249070018,3.1446962799668343,TEST
34,47,1.3991829933301867,1.7812812876295996,2.9577125969025673e-09,1.781281281634099,1.7812812932328075,TEST
35,3,2.882178940625141,2.739198165091456,4.945704687521647e-09,2.7391981565199583,2.7391981759445665,TEST
36,40,2.619128020078996,2.463430134944194,4.856754481188053e-09,2.4634301241727328,2.4634301434366725,TEST
37,3,2.3326040662322964,2.3865868749480987,6.174665941394006e-09,2.3865868643941672,2.38658688822143,TEST
37,47,3.550907468934868,2.986807860598463,5.908450688464883e-09,2.9868078500483897,2.986807873430692,TEST
41,3,3.513483956704257,2.782453764108378,2.887259091521514e-09,2.782453758849175,2.7824537699562764,TEST
42,37,2.2926901488357947,2.543671155039406,2.21971131481635e-09,2.543671150223417,2.5436711590277468,TEST
42,45,2.372619822529498,2.0022522272185634,2.957004983621562e-09,2.002252221684931,2.0022522336387305,TEST
42,48,2.4088947629414843,2.452955740056652,3.98620026348805e-09,2.4529557327671085,2.4529557486133773,TEST
43,47,3.069718159227601,2.7207398413077937,3.4162534678371618e-09,2.7207398344659253,2.72073984797182,TEST
