acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_pka_lowest,acyl_Charges_Hs_avg_x_has_num_Hs,acyl_BV_Hs_avg,acyl_num_Hs_x_has_num_Hs,acyl_has_acidic_H_for_pka_lowest,acyl_fukui_N_Hs_avg,acyl_pka_aHs,acyl_Charges_main_atom,acyl_BV_secondary_avg,acyl_pka_aHs_x_has_pKa_features,acyl_fukui_E_Hs_avg,acyl_BV_secondary_2,acyl_has_pKa_features,acyl_num_Hs,acyl_Charges_Hs_avg,acyl_BV_Hs_avg_x_has_num_Hs,acyl_has_acidic_H_for_pka_aHs,acyl_has_num_Hs,acyl_Charges_secondary_2,acyl_pka_aHs_x_has_acidic_H,acyl_fukui_E_secondary_2
2,36,0.7720449158045906,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
2,37,1.4613842639416232,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2987426555431631,80.88608235893136,0.0,0.0,112.66694118998662,0,0,0.0,0.0,0,0,-0.0046863794992626,0.0,0.0462802491753558
3,3,0.9030638025340028,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,4,1.9513936912028553,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,5,0.9088330797392212,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,6,0.9438394076863004,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,7,1.4285596292072016,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,8,0.3342131935688118,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,9,0.4804490941915259,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,10,1.4475084101275153,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,11,0.4210506137020427,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,12,0.3549308499772641,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,13,1.3515614858133842,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,14,0.5349918548109228,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,15,-0.3497423283800842,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,16,2.9618300728133753,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,17,0.6670806799690656,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,18,0.11617434230116461,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,20,0.07794782947342785,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,21,1.1665875050799814,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,22,2.047058858308353,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,23,0.4752755614101999,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,24,0.49525059535819227,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,25,1.3250902125991089,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,26,1.0572081587616609,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,27,0.7401793267991856,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,28,1.0194366387904377,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,29,0.5690632878365613,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,30,0.5804110829664653,TEST1,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,31,0.5887902796105688,TRAIN,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,32,0.20674694676264102,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
3,33,0.47616630613864663,VAL,50.0,0.0,0.0,0,0,0.0,50.0,0.2982639344027135,80.78306075046501,0.0,0.0,112.49645873130623,0,0,0.0,0.0,0,0,-0.0100846925684506,0.0,0.0423013967590309
