acyl_chlorides,amines,y_true,y_pred,y_std_members,y_std_boot,y_ci95_lower,y_ci95_upper,split
6,27,0.920629969239672,0.9206091518017309,0.0405566911932524,0.014358315383046175,0.8924668536509603,0.9487514499525014,TRAIN
6,29,0.6046717338060404,0.7194569879867259,0.13964015300449956,0.04941641432808649,0.6226008159036763,0.8163131600697754,TRAIN
6,31,1.1612795699771183,0.9166351127476022,0.12787015571845206,0.04347888287411475,0.8314165023143373,1.001853723180867,TRAIN
6,32,0.3454840408757689,0.463915744391628,0.12852217230592522,0.04604661899903989,0.3736643711535098,0.5541671176297462,TRAIN
6,33,0.6155502506227533,0.5931622107024663,0.05796608836363256,0.01980710454662696,0.5543402857910775,0.6319841356138551,TRAIN
6,36,0.9125455618422812,0.5810969795030313,0.3149710933952035,0.11113192740833679,0.3632784017826912,0.7989155572233714,TRAIN
6,37,1.2861602481760936,1.2119253409449973,0.03886472633856198,0.013489320190353586,1.1854862733719043,1.2383644085180903,TRAIN
7,3,0.3479661277381219,0.9816704347949372,0.268054449864344,0.09069433560638876,0.8039095370064152,1.159431332583459,TRAIN
7,7,1.1651750492945323,1.4046521530897276,0.12995157871563923,0.04475150066291115,1.3169392117904217,1.4923650943890334,TRAIN
7,8,0.5611230229063116,0.672566507940358,0.0873355045243563,0.03032427098662525,0.6131309368065725,0.7320020790741435,TRAIN
7,9,-0.1584810563572672,0.2096522837924852,0.26149273399362705,0.08995682721297711,0.03333690245505008,0.3859676651299203,TRAIN
7,10,1.2983508388116116,1.4842896546015703,0.12973985282119938,0.04566509477980694,1.3947860688331486,1.573793240369992,TRAIN
7,11,0.8376140004477861,0.7178547121304465,0.08607202823147747,0.030814184673904396,0.6574589101695939,0.7782505140912991,TRAIN
7,15,0.7893020632083577,0.7774610362219294,0.07506396833439995,0.02633368969146998,0.7258470044266483,0.8290750680172105,TRAIN
7,17,0.9034161132580918,0.9318363964512572,0.08724502462618414,0.03062448787613292,0.8718124002140366,0.9918603926884777,TRAIN
7,20,1.0139814981876716,0.8697099253154741,0.11060851619650955,0.03874940527101013,0.7937610909842943,0.9456587596466539,TRAIN
7,23,0.625612348038092,0.6841986989949067,0.08036909191155524,0.0284324708235064,0.6284710561808342,0.7399263418089792,TRAIN
7,25,1.3617477700544682,1.5731547169111835,0.1237561070505205,0.04284870021064497,1.4891712644983193,1.6571381693240477,TRAIN
7,26,0.6435779762533451,1.1325165502679702,0.21599842298543118,0.073120761465841,0.9891998577949218,1.2758332427410184,TRAIN
7,27,1.2189606648536575,1.1535017505827485,0.11149956895423108,0.03936897791877763,1.0763385538619443,1.2306649473035527,TRAIN
7,35,1.1945799295491493,1.1245600040490449,0.14877232736966833,0.053178392002666115,1.0203303557238192,1.2287896523742705,TRAIN
7,36,1.4431405644230872,0.8353533959524692,0.3137566850477138,0.10626384298825345,0.6270762636954924,1.0436305282094458,TRAIN
7,56,2.18937800584203,1.943061786668216,0.27290931348088243,0.09846032795646033,1.7500795438735537,2.1360440294628784,TRAIN
8,1,-1.0742537588826924,-0.0005577840277614992,0.648559269001782,0.22342189248543878,-0.43846469329922155,0.4373491252436985,TRAIN
