acyl_chlorides,amines,y_true,y_pred,y_std_unweighted,y_std_weighted,lower90,upper90,lower95,upper95
31,8,0.1780094732179412,0.5127177723211611,0.04889142888138418,,-0.13946265252291068,1.164898197165233,-0.34449734255713116,1.3699328871994534
31,15,0.9868155898397892,1.2556837840888335,0.04686029665502146,,0.6035033592447617,1.9078642089329052,0.39846866921054125,2.112898898967126
31,17,2.0103712611764526,1.4892451102231234,0.10246845469197181,0.13980754718204064,0.8370646853790517,2.1414255350671954,0.6320299953448312,2.3464602251014157
31,19,3.885361220031512,2.8921244303461666,0.16392495554472764,,2.2399440055020947,3.5443048551902385,2.0349093154678743,3.749339545224459
31,20,0.8476431001273326,0.7235604705923572,0.052049687472209456,,0.07138004574828538,1.375740895436429,-0.1336546442859351,1.5807755854706493
31,28,1.9630455898230348,1.590705294718544,0.05895500802133169,,0.9385248698744723,2.242885719562616,0.7334901798402518,2.4479204095968363
31,31,0.8391644082896068,0.6199535859341849,0.09379486151027196,,-0.03222683890988687,1.2721340107782568,-0.23726152894410735,1.4771687008124772
31,33,0.0634328711791477,0.7662758859209768,0.10607827154112127,,0.11409546107690505,1.4184563107650487,-0.09093922895731543,1.6234910007992691
33,37,1.4926067528741174,1.2611570053791146,0.05155468766506509,,0.6089765805350428,1.9133374302231863,0.4039418905008223,2.1183721202574066
33,39,3.199964022950016,2.6813116875387193,0.1106499451370618,,2.0291312626946474,3.333492112382791,1.824096572660427,3.5385268024170116
33,40,1.022753674467964,1.4382290446872064,0.06584285555449428,,0.7860486198431346,2.090409469531278,0.5810139298089141,2.2954441595654984
34,38,3.584331224367531,3.753680120796356,0.15362142766710807,,3.1014996959522843,4.405860545640428,2.896465005918064,4.610895235674649
34,47,1.3991829933301867,1.4570286751174575,0.09920179406935715,,0.8048482502733857,2.109209099961529,0.5998135602391652,2.31424378999575
35,3,2.882178940625141,3.1605626918917533,0.023871729194811443,0.02197301455079034,2.5083822670476814,3.812743116735825,2.303347577013461,4.017777806770045
36,40,2.619128020078996,2.326410544138853,0.03298414290433646,,1.6742301192947813,2.978590968982925,1.469195429260561,3.1836256590171454
37,3,2.3326040662322964,3.037361259273313,0.030207597837981895,0.046028690293478315,2.385180834429241,3.6895416841173847,2.1801461443950205,3.894576374151605
37,47,3.550907468934868,3.3803989124769593,0.11791057802008324,0.14098356988390218,2.7282184876328874,4.032579337321031,2.523183797598667,4.237614027355251
41,3,3.513483956704257,2.941289948581624,0.18810903444950938,0.2072795568589663,2.2891095237375523,3.593470373425696,2.084074833703332,3.7985050634599165
42,37,2.2926901488357947,2.471369337998719,0.11928302433839603,0.12737919298709768,1.819188913154647,3.123549762842791,1.6141542231204267,3.328584452877011
42,45,2.372619822529498,2.014198688107352,0.00776000731343232,,1.36201826326328,2.666379112951424,1.1569835732290596,2.871413802985644
42,48,2.4088947629414843,2.2045596003875687,0.14827425296772387,0.18916133113441577,1.5523791755434968,2.8567400252316406,1.3473444855092764,3.061774715265861
43,47,3.069718159227601,2.769860496035145,0.07252294232454377,,2.117680071191073,3.422040920879217,1.9126453811568527,3.627075610913437
