acyl_chlorides,amines,y_true,y_pred,y_std_boot,y_ci95_lower,y_ci95_upper,split
20,32,1.029998764930923,1.2927910181140918,0.008677266417200692,1.2762483826842959,1.3095335821322511,TEST
21,36,1.3647073029176289,1.905019783578431,0.016910023427925205,1.8711170296659263,1.9380119309567359,TEST
22,4,2.1813791683453023,2.3289239479806794,0.0067637129603023635,2.31652594117856,2.3420863999880237,TEST
22,7,1.663367669952938,1.8319758561437065,0.007578918889954296,1.817395505705501,1.8469001125287903,TEST
22,9,0.6471813512110501,0.5384853172446687,0.017841136954869063,0.5047029755948739,0.5737166652063855,TEST
22,11,0.4750752750792898,0.9217917229032533,0.02478617843022383,0.8741573004829469,0.9688051226236267,TEST
22,18,0.4908100347865815,1.1118194611471377,0.020412408235874105,1.0713997085349343,1.1525528279174477,TEST
23,6,1.2687023429386317,1.1848487422776532,0.012375704486052757,1.1611637308159457,1.2082496684450277,TEST
23,9,1.2888975940771148,0.6415690499698151,0.017413486668809246,0.609062523454029,0.6747707316276418,TEST
23,10,1.6870968198241831,1.5397662270297874,0.018118419433085505,1.5038740939249717,1.5759077112867228,TEST
23,14,0.91713166081777,1.1046573057501232,0.01281493134076495,1.079025009854712,1.1299025978559227,TEST
23,22,3.266133203484449,2.4587829329167663,0.017180718059536082,2.42544588633838,2.4926096113296454,TEST
23,23,0.7864463980343775,1.142516449920452,0.016030482299288405,1.1124096647556294,1.1740379917863453,TEST
23,26,1.4667733230068674,1.402986317489081,0.014942384828127585,1.3747558102109554,1.4336714982036154,TEST
23,30,0.0566229050027351,0.6931907185188697,0.010681470953885466,0.673290280178621,0.7139163627028645,TEST
23,32,0.053042902904674,0.8846217648069268,0.02858552629503443,0.8275273829484602,0.9407342723306413,TEST
24,3,1.0984902847939049,0.9265314736798875,0.008182749404093612,0.9099099195727448,0.9426628661308797,TEST
24,5,1.0244355875383513,0.9529283713428174,0.007691563931259861,0.9379846091498614,0.9681618140008896,TEST
24,9,1.0411797007258066,0.46939936313607494,0.02704316339718196,0.418801854926316,0.521175131617503,TEST
