acyl_chlorides,amines,HTE_lnk_corrected,test splits,acyl_BV_Hs_avg_x_has_num_Hs,acyl_global_E,acyl_B1_main_atom_1,acyl_has_pKa_features,acyl_pka_aHs_x_has_pKa_features,acyl_has_acidic_H_for_pka_lowest,acyl_has_acidic_H_for_pka_aHs,acyl_pka_lowest_x_has_pKa_features,acyl_class_aromatic,acyl_LUMO,acyl_pka_lowest,acyl_FCS_1,amine_Charges_secondary_avg,amine_fukui_E_secondary_avg,amine_class_1_aromatic,amine_global_N,amine_hardness,amine_pka_basic,amine_SV,amine_class_2_aliphatic,amine_EA,amine_FREQS_1,amine_DISP_mol,amine_fukui_E_secondary_1,amine_B1_main_atom_1,amine_BV_secondary_avg,amine_class_1_aliphatic,amine_L_avg,amine_global_E,amine_BV_secondary_1,rxn_lowest_barrier_dGTS_path_B,rxn_barriers_dGTS_from_RXTS_B,rxn_barriers_dGTS_from_INT1_B,rxn_barriers_dGTS_from_PRDS_B,rxn_rxn_dG_B,rxn_imag_freq,rxn_used_constrained,rxn_ts_status_valid,int_pka_basic_minus_pka_lowest
28,14,1.2858859662437885,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0574787363648421,0.0276290747940453,False,-8.01726021358981,11.451250244672776,9.95,427.7748275506526,True,-3.4339900310829674,1041.3340773977866,14.740776234324638,0.0285251655924916,2.5534371731648697,95.90893386356711,False,4.648083425140657,0.0005294371440248,96.01927680461486,14.96,14.96,17.02,20.35,-5.39,-154.72,0.0,1.0,-40.05
28,17,1.2921489309878518,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0728578030059914,0.0504149391498951,True,-7.4983304232876495,3.0384263647872123,3.87,450.4522279437826,False,4.459904058500437,1210.2291070928495,17.85188549713456,0.0504149391498951,1.7,98.82020946931458,False,6.801436575827285,0.8019587758129286,98.82020946931458,15.32,17.63,15.32,27.11,-9.48,-44.56,0.0,1.0,-46.13
28,18,1.2739134723186223,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0804367920830075,0.0302825035904098,True,-8.034004244926148,3.459702239048542,3.7,450.18133903597777,False,4.574302005877606,1180.3218007223873,16.76899159125818,0.0302825035904098,1.7274101462806264,92.48307316781508,False,7.419874161431728,0.906807705674646,92.48307316781508,14.48,14.48,15.08,20.78,-6.3,-194.37,1.0,1.0,-46.3
28,20,1.1948710646887184,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0668829879692493,0.0398361417163015,True,-8.168351279361703,4.528435129344448,3.25,513.5331122402013,False,3.639916150017255,1196.295268514487,16.548348066098598,0.0398361417163015,2.2114967045119136,99.8190484143438,False,7.479271808998096,0.6463478477553453,99.8190484143438,16.82,16.82,17.01,24.76,-7.94,-56.3,0.0,1.0,-46.75
28,21,1.8719606901020447,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0595301642293294,0.0589843023264149,True,-7.330721582042514,4.693532583207829,3.72,550.3366560397674,False,2.6371889988346853,1183.3159113203812,16.589797891369397,0.0589843023264149,1.7548147899526425,99.02625268624732,False,6.784405570812385,0.3437533203235859,99.02625268624732,10.99,10.99,14.03,19.06,-8.07,-39.99,0.0,1.0,-46.28
28,23,0.3839868748415106,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0554879185691944,0.0193326861389979,False,-7.908779888210208,11.4212253501993,10.08,431.7929807218243,True,-3.512445461989093,1046.8634396932366,15.32272110046414,0.0137376650145246,2.643228831415251,99.2835452312496,False,4.624124255562581,0.0015537309212924,102.00917276082671,37.15,37.44,37.15,36.68,0.76,-15.88,0.0,1.0,-39.92
28,24,1.1311287949189124,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0780973867728928,0.0689646786890222,True,-7.445446101196742,3.782073747440636,4.35,427.566572432235,False,3.663372353756106,1186.8562695875123,16.729509445344902,0.0689646786890222,1.7,91.54071307412784,False,9.120151725215363,0.5682452443590429,91.54071307412784,16.05,16.28,16.05,24.12,-7.84,-211.72,1.0,1.0,-45.65
28,25,2.057380247507426,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0739603504774249,0.0524581195352455,True,-7.625457468805601,4.980887044037317,4.61,395.71201942807886,False,2.644570424768284,1168.0598858780822,16.099309648750634,0.0524581195352455,1.7,91.60032963943324,False,7.841023923126523,0.3742293777575124,91.60032963943324,15.21,16.13,15.21,24.69,-8.56,-78.91,0.0,1.0,-45.39
28,26,1.903859235768654,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.076668262874409,0.0516068816462783,True,-7.786138016049724,5.160753669814753,4.6,395.06703236077885,False,2.625384346234972,1175.1543332323613,16.12175772442381,0.0516068816462783,1.713426807234517,91.99463569417252,False,6.784829188084283,0.3869266720650729,91.99463569417252,13.53,15.06,13.53,23.08,-8.02,-231.31,1.0,1.0,-45.4
28,27,1.9020320218462023,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0546163240476088,0.0227201839083791,False,-7.809543379292487,10.811164047455875,10.08,528.6052807011229,True,-3.001620668163388,1054.9814026084673,15.93800916017642,0.0235589357852009,2.628336110929661,104.14543301760386,False,5.66774609639134,1.1575211859596717e-05,112.5152850150869,18.66,18.66,20.66,17.59,1.07,-108.3,0.0,0.0,-39.92
28,28,1.8506148235915283,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0587451382359403,0.0597733917815496,True,-7.462680365579761,4.882599822694524,3.62,416.5069978504839,False,2.580080542885237,1183.4825258147307,16.378941495659976,0.0597733917815496,1.746584331902124,99.0001050698853,False,6.784257310869581,0.3469965415366168,99.0001050698853,14.12,14.12,14.72,23.76,-9.64,-159.29,1.0,1.0,-46.38
28,29,1.433886504141621,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0740554437506449,0.0011727111999227,False,-7.537448585013562,3.2701214982378835,6.46,768.172509663049,False,4.267327086775679,1033.504557048553,19.90014102024299,0.0011727111999227,4.206333438402448,142.04535702969935,False,6.327154655106604,0.7458081865334232,142.04535702969935,29.94,29.94,32.06,38.17,-8.23,-97.95,0.0,1.0,-43.54
28,30,1.3754123588981984,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0609982493006967,0.0423305773725562,True,-7.533751507177559,4.914453206445803,3.4,433.3182988605852,False,2.6192983007317565,1165.8878800419905,16.514517103634063,0.0423305773725562,1.9416234513495207,110.18187173094012,False,6.780775131461277,0.3607001779004263,110.18187173094012,23.63,23.63,26.05,31.15,-7.52,-12.68,0.0,0.0,-46.6
28,31,1.3881801713039188,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0511117725755087,-0.0020759352825286,False,-7.619867737263528,6.444512629460223,7.8,680.8043139779656,True,1.1753551078033049,1048.92371137172,17.15165283080487,0.0012600573184493,2.5903699121219423,101.9390971489765,False,6.619484693436831,0.1726710911170491,104.669954201826,25.16,25.23,25.16,27.89,-2.66,-171.3,0.0,0.0,-42.2
28,32,1.3807969389396053,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0444239231685194,0.0079330241209476,False,-7.771093208963515,4.247293980364701,3.44,501.8579575256506,False,3.523799228598814,1193.0956705391009,17.026076020378795,0.0260642231298825,1.8312633622194587,94.17796166040132,False,6.681918216349359,0.5716879625943403,106.8726294041627,19.53,19.53,27.36,20.92,-1.39,-185.94,1.0,0.0,-46.56
28,33,1.4302217442283545,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0665980301045387,0.0588446381573153,True,-8.335925056660498,5.306798875915856,3.1,360.5364500336968,False,3.029126180744642,1195.9029256203653,16.02163970823578,0.0588446381573153,1.7,97.34548390649658,False,6.796876241255987,0.5232304603305739,97.34548390649658,18.25,18.25,19.86,26.03,-7.78,-279.95,1.0,1.0,-46.9
28,35,1.485857624851429,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0770279433560462,0.0612931197588754,True,-7.648129116243533,5.06913446590916,4.08,419.79663851306,False,2.578994650334373,1179.3886594625055,16.284646934441362,0.0612931197588754,1.7325968359615267,92.75396247332564,False,6.783407589694612,0.365054214478755,92.75396247332564,15.97,16.96,15.97,24.86,-7.9,-242.37,1.0,0.0,-45.92
28,36,1.510399246706866,TRAIN,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0868681857800487,0.042838365362105,True,-7.683752876211674,2.676342122809947,3.17,602.9363352037994,False,5.007410753401727,1217.0129485634045,18.499539982051537,0.042838365362105,1.9153147835267816,91.6243854464863,False,10.873106381758086,1.0227298787165902,91.6243854464863,15.31,15.31,19.28,21.77,-6.46,-232.64,1.0,0.0,-46.83
28,37,1.7214028733537714,TEST1,0.0,1.7452590308149618,1.75,0,0.0,0,0,0.0,True,-0.321646498975278,50.0,1.7827835067874678,0.0769948932175125,0.0214271385477857,True,-7.60205377707179,3.4603267092720067,4.54,596.3607383353182,False,4.141727067799783,1175.4068174717693,18.197333513975146,0.0214271385477857,1.7,91.98731436159116,False,10.973930768967078,0.7160111540454805,91.98731436159116,19.93,19.93,20.27,27.27,-7.34,-42.18,0.0,0.0,-45.46
29,1,3.709269960975831,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0968516950332794,0.0442512883650628,False,-8.795469718216948,12.882455725332624,10.21,329.91185206855926,False,-4.086986007115675,1037.9631617561265,13.730042687853082,0.0442512883650628,2.8562265676093315,97.89876746871695,True,4.640591367591052,0.0001333359910576,97.89876746871695,16.24,16.24,17.07,26.26,-10.02,-184.17,0.0,1.0,-39.79
29,3,0.9915562456448115,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0761664042158895,0.041708732791108,True,-8.287711601758286,5.149997730280013,3.67,363.7310769962555,False,3.137713871478273,1170.4980551306112,15.944916996027166,0.041708732791108,1.7,91.73629724451575,False,7.40508816287323,0.5413271481988106,91.73629724451575,15.88,16.05,15.88,23.4,-7.35,-214.65,1.0,0.0,-46.33
29,4,2.2394891820746103,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0680188908686448,0.0366734841503434,True,-7.394513040595944,4.657954935147616,4.78,420.425615781276,False,2.7365581054483283,1156.9473449530064,16.18987479126678,0.0366734841503434,1.7123817313928569,91.66099210939312,False,8.886276673540625,0.3673730727017051,91.66099210939312,9.39,9.39,10.62,17.65,-8.26,-45.81,0.0,1.0,-45.22
29,5,0.8985540390273906,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0784081349069482,0.0539791292876311,True,-8.016605409056405,5.378753537573834,4.31,345.2442306052937,False,2.6378518714825705,1176.983375617841,15.95870435015532,0.0539791292876311,1.7,91.69236924902756,False,6.793231017357804,0.4124570809441211,91.69236924902756,18.94,18.94,19.24,26.01,-7.07,-171.92,0.0,1.0,-45.69
29,6,0.9558911145403861,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0567376377456192,0.0412110663175252,True,-7.236137001186222,4.613941833527308,4.06,482.83209940777135,False,2.6221951676589144,1157.6689048202588,16.70122528159207,0.0412110663175252,2.02818318128298,110.11911745167129,False,7.827748035144151,0.3319718320280629,110.11911745167129,16.95,16.95,20.95,23.6,-6.65,-146.87,0.0,0.0,-45.94
29,7,1.4540944848435775,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.074422530133453,0.0551444863426681,True,-7.281712458503272,4.569293199181267,4.58,696.3420112568325,False,2.712419259322004,1168.0230470319484,17.00624435521646,0.0551444863426681,1.832025883223352,91.7070119141903,False,11.540928060853242,0.3518645094661429,91.7070119141903,15.08,15.08,23.51,29.37,-14.29,-166.34,0.0,1.0,-45.42
29,8,0.4057927573817125,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.061708309200001,0.0389677897337741,True,-7.396388567751172,4.68966661421177,2.99,607.6239078291326,False,2.7067219535394016,1154.4146371175902,17.62604125695821,0.0389677897337741,2.499034211771547,120.16816937192333,False,6.781693208747949,0.3622873490547857,120.16816937192333,14.13,14.13,21.59,28.15,-14.02,-164.73,1.0,0.0,-47.01
29,9,0.872064584846081,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0488693413650097,0.0186652315770857,False,-7.440181700293301,10.312988811391754,10.05,621.3422035272821,True,-2.872807111098454,1042.721022047211,16.88489624793472,0.0243740376973692,2.0683516680792806,113.80436250173454,False,5.842966722214873,0.000640149225257,110.1609536378505,20.76,20.76,21.41,25.25,-4.49,-204.38,0.0,1.0,-39.95
29,10,1.5668052393883394,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0744394162548267,0.0552747784327695,True,-7.313692529571538,4.603419459176648,4.59,645.3500831736563,False,2.71027307039489,1167.5814879293316,16.840881326498767,0.0552747784327695,1.7,91.6526248721573,False,13.126168945771909,0.3546689808599605,91.6526248721573,10.51,13.82,10.51,29.82,-16.0,-172.38,0.0,1.0,-45.41
29,11,0.3778603712352538,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0762461939202572,0.0293733056348732,True,-7.536106039110615,3.816064499361568,3.17,444.6743448281079,False,3.720041539749048,1184.5833814721243,17.513565270468206,0.0293733056348732,1.7202244085666147,106.54107762869224,False,6.790932669876167,0.5929589878052297,106.54107762869224,18.28,18.28,19.64,25.37,-7.09,-4.72,0.0,1.0,-46.83
29,12,0.4956769307192722,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0753459753513234,0.0231995278441876,True,-7.450998110062855,3.4958958766574173,3.66,542.4857584500514,False,3.9551022334054378,1173.118252823796,18.41330491293936,0.0231995278441876,1.986623007714176,106.00139082698014,False,6.794437568097307,0.6448611495618549,106.00139082698014,15.97,15.97,19.74,26.3,-10.33,-46.17,0.0,1.0,-46.34
29,13,1.5812009221432612,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0742738649821205,0.0555688481650071,True,-7.489883965076906,4.814366743858834,4.6,523.332203790997,False,2.675517221218072,1169.040786253695,16.964625149155147,0.0555688481650071,2.6663442940340083,91.4988768879486,False,8.992608333666023,0.3661355429226382,91.4988768879486,16.99,16.99,18.63,24.23,-7.24,-172.51,0.0,1.0,-45.4
29,14,0.6725059187836467,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0574787363648421,0.0276290747940453,False,-8.01726021358981,11.451250244672776,9.95,427.7748275506526,True,-3.4339900310829674,1041.3340773977866,14.740776234324638,0.0285251655924916,2.5534371731648697,95.90893386356711,False,4.648083425140657,0.0005294371440248,96.01927680461486,15.11,15.11,18.97,22.14,-7.03,-193.81,0.0,1.0,-40.05
29,15,0.29619715100836314,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0800714034022978,0.055818800176842,True,-7.999487272193699,4.498249447576798,3.8,402.5949189743498,False,3.5012378246169003,1188.7197290772424,17.659363475076503,0.055818800176842,1.7,91.64007401630352,False,8.327908280478042,0.5924147033232985,91.64007401630352,16.34,16.34,25.6,22.81,-6.47,-179.92,0.0,1.0,-46.2
29,16,3.740678425227455,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.031320119948117,0.0147621585132677,False,-7.975627434521986,11.824334770167448,10.17,390.1260216658076,True,-3.848707335645462,1046.6415324503384,14.858731393607556,0.0253048678872865,2.023840165867285,85.26580809956995,False,4.661925583052978,0.003877215959732,96.722124732426,15.08,17.45,15.08,28.05,-10.6,-77.75,1.0,0.0,-39.83
29,17,0.8734256268112959,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0728578030059914,0.0504149391498951,True,-7.4983304232876495,3.0384263647872123,3.87,450.4522279437826,False,4.459904058500437,1210.2291070928495,17.85188549713456,0.0504149391498951,1.7,98.82020946931458,False,6.801436575827285,0.8019587758129286,98.82020946931458,16.83,16.83,18.24,25.37,-8.54,-45.61,0.0,1.0,-46.13
29,18,0.3394464893273061,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0804367920830075,0.0302825035904098,True,-8.034004244926148,3.459702239048542,3.7,450.18133903597777,False,4.574302005877606,1180.3218007223873,16.76899159125818,0.0302825035904098,1.7274101462806264,92.48307316781508,False,7.419874161431728,0.906807705674646,92.48307316781508,18.03,18.03,24.6,23.69,-5.66,-181.15,0.0,1.0,-46.3
29,19,3.4082399653118496,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0032953328659054,-0.0159120950733601,False,-8.21634988295065,11.62743083513255,7.8,322.34741054423364,True,-3.4110809521819005,1066.971644052388,14.12763074754712,-0.0159120950733619,1.7,71.69780996931706,False,4.636243146992743,1.2588604169075131e-05,71.69780996931706,12.11,12.99,12.11,26.78,-13.79,-23.15,1.0,1.0,-42.2
29,20,0.4561386945795009,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0668829879692493,0.0398361417163015,True,-8.168351279361703,4.528435129344448,3.25,513.5331122402013,False,3.639916150017255,1196.295268514487,16.548348066098598,0.0398361417163015,2.2114967045119136,99.8190484143438,False,7.479271808998096,0.6463478477553453,99.8190484143438,16.36,16.36,17.06,23.49,-7.13,-271.83,1.0,0.0,-46.75
29,21,1.3715448652764546,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0595301642293294,0.0589843023264149,True,-7.330721582042514,4.693532583207829,3.72,550.3366560397674,False,2.6371889988346853,1183.3159113203812,16.589797891369397,0.0589843023264149,1.7548147899526425,99.02625268624732,False,6.784405570812385,0.3437533203235859,99.02625268624732,11.29,11.29,12.91,19.8,-8.51,-52.22,0.0,1.0,-46.28
29,23,0.6736014278527503,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0554879185691944,0.0193326861389979,False,-7.908779888210208,11.4212253501993,10.08,431.7929807218243,True,-3.512445461989093,1046.8634396932366,15.32272110046414,0.0137376650145246,2.643228831415251,99.2835452312496,False,4.624124255562581,0.0015537309212924,102.00917276082671,24.25,24.25,24.46,25.28,-1.03,-258.89,0.0,1.0,-39.92
29,24,0.9327720927665637,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0780973867728928,0.0689646786890222,True,-7.445446101196742,3.782073747440636,4.35,427.566572432235,False,3.663372353756106,1186.8562695875123,16.729509445344902,0.0689646786890222,1.7,91.54071307412784,False,9.120151725215363,0.5682452443590429,91.54071307412784,18.26,18.26,20.79,25.37,-7.11,-182.78,0.0,1.0,-45.65
29,25,1.633697757868241,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0739603504774249,0.0524581195352455,True,-7.625457468805601,4.980887044037317,4.61,395.71201942807886,False,2.644570424768284,1168.0598858780822,16.099309648750634,0.0524581195352455,1.7,91.60032963943324,False,7.841023923126523,0.3742293777575124,91.60032963943324,14.44,14.44,14.82,22.28,-7.84,-76.86,1.0,0.0,-45.39
29,26,1.2298680254204153,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.076668262874409,0.0516068816462783,True,-7.786138016049724,5.160753669814753,4.6,395.06703236077885,False,2.625384346234972,1175.1543332323613,16.12175772442381,0.0516068816462783,1.713426807234517,91.99463569417252,False,6.784829188084283,0.3869266720650729,91.99463569417252,17.34,17.41,17.34,24.82,-7.41,-166.35,0.0,1.0,-45.4
29,27,1.303974376272615,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0546163240476088,0.0227201839083791,False,-7.809543379292487,10.811164047455875,10.08,528.6052807011229,True,-3.001620668163388,1054.9814026084673,15.93800916017642,0.0235589357852009,2.628336110929661,104.14543301760386,False,5.66774609639134,1.1575211859596717e-05,112.5152850150869,19.86,19.86,21.64,27.96,-8.1,-63.89,0.0,0.0,-39.92
29,28,1.2389576379743943,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0587451382359403,0.0597733917815496,True,-7.462680365579761,4.882599822694524,3.62,416.5069978504839,False,2.580080542885237,1183.4825258147307,16.378941495659976,0.0597733917815496,1.746584331902124,99.0001050698853,False,6.784257310869581,0.3469965415366168,99.0001050698853,13.83,13.83,16.54,22.62,-8.79,-154.32,1.0,0.0,-46.38
29,29,0.4009817981783448,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0740554437506449,0.0011727111999227,False,-7.537448585013562,3.2701214982378835,6.46,768.172509663049,False,4.267327086775679,1033.504557048553,19.90014102024299,0.0011727111999227,4.206333438402448,142.04535702969935,False,6.327154655106604,0.7458081865334232,142.04535702969935,30.93,30.93,35.25,44.9,-13.97,-91.24,1.0,0.0,-43.54
29,30,0.4533006729245943,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0609982493006967,0.0423305773725562,True,-7.533751507177559,4.914453206445803,3.4,433.3182988605852,False,2.6192983007317565,1165.8878800419905,16.514517103634063,0.0423305773725562,1.9416234513495207,110.18187173094012,False,6.780775131461277,0.3607001779004263,110.18187173094012,17.58,17.58,17.81,24.32,-6.74,-273.58,1.0,0.0,-46.6
29,31,0.9556350902857763,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0511117725755087,-0.0020759352825286,False,-7.619867737263528,6.444512629460223,7.8,680.8043139779656,True,1.1753551078033049,1048.92371137172,17.15165283080487,0.0012600573184493,2.5903699121219423,101.9390971489765,False,6.619484693436831,0.1726710911170491,104.669954201826,27.1,27.1,30.62,30.54,-3.44,-202.12,0.0,0.0,-42.2
29,32,0.3912405888342954,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0444239231685194,0.0079330241209476,False,-7.771093208963515,4.247293980364701,3.44,501.8579575256506,False,3.523799228598814,1193.0956705391009,17.026076020378795,0.0260642231298825,1.8312633622194587,94.17796166040132,False,6.681918216349359,0.5716879625943403,106.8726294041627,24.13,24.13,33.59,31.41,-7.28,-15.84,0.0,0.0,-46.56
29,33,0.49250471919367156,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0665980301045387,0.0588446381573153,True,-8.335925056660498,5.306798875915856,3.1,360.5364500336968,False,3.029126180744642,1195.9029256203653,16.02163970823578,0.0588446381573153,1.7,97.34548390649658,False,6.796876241255987,0.5232304603305739,97.34548390649658,17.05,18.23,17.05,25.77,-7.54,-270.76,1.0,1.0,-46.9
29,35,0.9159956869487662,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0770279433560462,0.0612931197588754,True,-7.648129116243533,5.06913446590916,4.08,419.79663851306,False,2.578994650334373,1179.3886594625055,16.284646934441362,0.0612931197588754,1.7325968359615267,92.75396247332564,False,6.783407589694612,0.365054214478755,92.75396247332564,20.6,20.6,25.14,27.01,-6.41,-176.75,0.0,1.0,-45.92
29,36,0.6284492951381558,TRAIN,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0868681857800487,0.042838365362105,True,-7.683752876211674,2.676342122809947,3.17,602.9363352037994,False,5.007410753401727,1217.0129485634045,18.499539982051537,0.042838365362105,1.9153147835267816,91.6243854464863,False,10.873106381758086,1.0227298787165902,91.6243854464863,17.42,17.42,24.89,22.88,-5.46,-204.01,0.0,1.0,-46.83
29,37,1.1028544587058955,TEST1,0.0,1.355708093810835,1.75,0,0.0,0,0,0.0,True,-0.3025653446237399,50.0,1.7305205587605128,0.0769948932175125,0.0214271385477857,True,-7.60205377707179,3.4603267092720067,4.54,596.3607383353182,False,4.141727067799783,1175.4068174717693,18.197333513975146,0.0214271385477857,1.7,91.98731436159116,False,10.973930768967078,0.7160111540454805,91.98731436159116,10.47,10.47,17.06,17.02,-6.55,-124.06,1.0,0.0,-45.46
30,3,2.4141403401457544,TRAIN,0.0,2.458229569343827,1.75,0,0.0,0,0,0.0,True,-0.3545045990399246,50.0,1.873793967721079,0.0761664042158895,0.041708732791108,True,-8.287711601758286,5.149997730280013,3.67,363.7310769962555,False,3.137713871478273,1170.4980551306112,15.944916996027166,0.041708732791108,1.7,91.73629724451575,False,7.40508816287323,0.5413271481988106,91.73629724451575,14.5,15.61,14.5,24.28,-8.67,-164.74,1.0,0.0,-46.33
30,5,2.435451093361703,TRAIN,0.0,2.458229569343827,1.75,0,0.0,0,0,0.0,True,-0.3545045990399246,50.0,1.873793967721079,0.0784081349069482,0.0539791292876311,True,-8.016605409056405,5.378753537573834,4.31,345.2442306052937,False,2.6378518714825705,1176.983375617841,15.95870435015532,0.0539791292876311,1.7,91.69236924902756,False,6.793231017357804,0.4124570809441211,91.69236924902756,15.79,16.76,15.79,25.37,-8.61,-134.36,0.0,0.0,-45.69
30,6,2.397697747416052,TRAIN,0.0,2.458229569343827,1.75,0,0.0,0,0,0.0,True,-0.3545045990399246,50.0,1.873793967721079,0.0567376377456192,0.0412110663175252,True,-7.236137001186222,4.613941833527308,4.06,482.83209940777135,False,2.6221951676589144,1157.6689048202588,16.70122528159207,0.0412110663175252,2.02818318128298,110.11911745167129,False,7.827748035144151,0.3319718320280629,110.11911745167129,14.28,14.28,23.03,23.76,-9.48,-36.53,0.0,1.0,-45.94
